DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
PV2014_2016_10A0586,66977,0.500000,Mk10,,05:44:59 04-Apr-2015,05:48:38 04-Apr-2015,219,1,51.9056,-176.5949,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,07:10:26 06-Apr-2015,07:14:07 06-Apr-2015,221,A,51.9157,-176.5880,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,05:51:50 09-Apr-2015,,B,51.9030,-176.6003,,0,0,,60979,3.184,,,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,02:09:15 10-Apr-2015,,B,51.9077,-176.6027,,1,0,,61107,3.248,,,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,07:25:54 10-Apr-2015,07:29:39 10-Apr-2015,225,B,51.9094,-176.5827,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,02:50:08 11-Apr-2015,02:53:54 11-Apr-2015,226,3,51.9061,-176.6040,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,02:53:54 12-Apr-2015,02:57:41 12-Apr-2015,227,B,51.9055,-176.6066,CRC,1,0,,,,1.024,0.144,,-1.0,110.0,2,,,,,,,,,,,,17,255,80,256,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,01:08:41 13-Apr-2015,01:12:29 13-Apr-2015,228,0,51.9173,-176.5621,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,02:26:35 13-Apr-2015,02:30:23 13-Apr-2015,228,B,51.9175,-176.5602,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,13:13:38 14-Apr-2015,,3,51.9274,-176.5784,,0,0,,62387,3.184,,,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,00:43:14 15-Apr-2015,00:47:04 15-Apr-2015,230,2,51.8998,-176.5471,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,03:25:48 15-Apr-2015,03:29:38 15-Apr-2015,230,3,51.9093,-176.5882,CRC,0,0,,,,1.080,0.252,,0.5,126.0,0,,,,,,,,,,,,17,255,80,256,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,05:45:47 15-Apr-2015,05:49:37 15-Apr-2015,230,3,51.9063,-176.6012,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,07:26:48 15-Apr-2015,07:30:39 15-Apr-2015,231,3,51.9038,-176.6086,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,06:52:14 16-Apr-2015,06:56:05 16-Apr-2015,231,3,51.9078,-176.5994,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,05:02:52 17-Apr-2015,05:06:44 17-Apr-2015,232,B,51.9097,-176.6009,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,10:01:48 17-Apr-2015,10:05:40 17-Apr-2015,232,1,51.9131,-176.5598,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,03:42:02 18-Apr-2015,03:45:55 18-Apr-2015,233,A,51.9128,-176.5677,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,06:29:14 18-Apr-2015,,2,51.9101,-176.5611,,0,0,,63411,3.248,,,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,01:53:39 19-Apr-2015,,A,51.9112,-176.5144,,0,0,,63539,3.248,,,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,05:05:11 19-Apr-2015,05:09:06 19-Apr-2015,235,B,51.9207,-176.5800,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,07:17:50 20-Apr-2015,07:21:46 20-Apr-2015,236,A,51.9072,-176.6076,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,08:15:09 20-Apr-2015,08:19:05 20-Apr-2015,236,3,51.9069,-176.6079,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,08:59:50 20-Apr-2015,09:03:46 20-Apr-2015,236,3,51.9067,-176.6051,CRC,1,0,,,,0.992,0.272,,0.0,116.0,-1,,,,,,,,,,,,17,255,80,256,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,05:53:31 21-Apr-2015,,2,51.9056,-176.5892,,0,0,,64179,3.184,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,07:03:18 22-Apr-2015,07:07:16 22-Apr-2015,238,3,51.9095,-176.5900,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,03:27:01 23-Apr-2015,,A,51.9100,-176.5609,,0,0,,64691,3.184,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,04:56:26 23-Apr-2015,05:00:25 23-Apr-2015,239,B,51.9104,-176.5629,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,00:51:41 24-Apr-2015,00:55:41 24-Apr-2015,240,2,51.9086,-176.6042,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,03:37:28 24-Apr-2015,03:41:28 24-Apr-2015,240,2,51.9118,-176.6028,CRC,1,0,,,,1.048,0.244,,-1.0,130.0,1,,,,,,,,,,,,16,255,80,256,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,04:28:24 24-Apr-2015,,A,51.9125,-176.6076,,1,0,,65075,3.184,,,8.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,02:22:58 25-Apr-2015,,2,51.9098,-176.5877,,0,0,,65203,3.248,,,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,05:52:11 25-Apr-2015,05:56:12 25-Apr-2015,241,B,51.9083,-176.5992,CRC,0,0,,,,1.048,0.236,,1.0,110.0,-1,,,,,,,,,,,,16,255,80,256,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,07:17:28 25-Apr-2015,,3,51.9061,-176.5965,,0,0,,65331,3.120,,,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,08:11:54 25-Apr-2015,08:15:55 25-Apr-2015,241,2,51.9074,-176.6030,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,05:28:27 26-Apr-2015,05:32:29 26-Apr-2015,242,3,51.9073,-176.6038,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2014_2016_10A0586,66977,0.500000,Mk10,,,00:10:25 27-Apr-2015,,2,51.9089,-176.5803,,0,0,,179,2.800,,,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
