DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 17-Oct-2005,-195.000000,2,0,,,,8,73,0,0,0,0,73,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 17-Oct-2005,-195.000000,1,0,,,,8,49,5,4,5,7,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 17-Oct-2005,-195.000000,2,0,,,,8,52,1,3,2,0,30,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 18-Oct-2005,-195.000000,5,0,,,,8,61,0,0,0,0,61,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 18-Oct-2005,-195.000000,4,0,,,,8,65,0,0,0,1,60,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 18-Oct-2005,-195.000000,2,0,,,,8,59,0,2,5,5,9,38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 18-Oct-2005,-195.000000,4,0,,,,8,49,1,2,1,0,2,43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 19-Oct-2005,-195.000000,5,0,,,,8,54,0,0,0,0,24,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 19-Oct-2005,-195.000000,5,0,,,,8,74,3,4,0,0,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 19-Oct-2005,-196.000000,8,0,,,,8,40,0,3,4,4,29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 19-Oct-2005,-196.000000,2,0,,,,8,71,2,0,0,0,69,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 20-Oct-2005,-196.000000,6,0,,,,8,42,4,1,8,6,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 20-Oct-2005,-196.000000,4,0,,,,8,52,0,0,0,33,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 20-Oct-2005,-196.000000,8,0,,,,8,62,0,0,3,1,58,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 20-Oct-2005,-196.000000,2,0,,,,8,66,1,0,0,0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 21-Oct-2005,-196.000000,1,0,,,,8,58,3,4,3,0,48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 21-Oct-2005,-196.000000,1,0,,,,8,54,0,0,0,0,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 21-Oct-2005,-196.000000,8,0,,,,8,74,4,3,11,44,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 22-Oct-2005,-196.000000,7,0,,,,8,105,20,19,55,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 22-Oct-2005,-196.000000,4,0,,,,8,56,0,0,4,5,47,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 22-Oct-2005,-197.000000,6,0,,,,8,52,0,1,1,1,49,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 22-Oct-2005,-197.000000,2,0,,,,8,67,1,2,0,0,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 23-Oct-2005,-197.000000,3,0,,,,8,33,0,1,2,1,29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 23-Oct-2005,-197.000000,2,0,,,,8,65,1,1,0,0,63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 23-Oct-2005,-197.000000,3,0,,,,8,49,4,1,0,1,43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 23-Oct-2005,-197.000000,3,0,,,,8,68,0,0,8,3,57,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 24-Oct-2005,15788.000000,2,0,,,,8,73,1,2,0,0,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 24-Oct-2005,-197.000000,3,0,,,,8,53,7,1,7,9,28,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 24-Oct-2005,-197.000000,5,0,,,,8,81,6,4,8,22,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 24-Oct-2005,-196.000000,3,0,,,,8,74,3,2,3,1,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 25-Oct-2005,-196.000000,1,0,,,,8,82,1,6,5,1,69,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 25-Oct-2005,-196.000000,1,0,,,,8,63,2,1,10,2,48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 25-Oct-2005,-196.000000,1,0,,,,8,88,5,11,48,12,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 25-Oct-2005,-196.000000,2,0,,,,8,82,2,4,8,5,63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 26-Oct-2005,-196.000000,1,0,,,,8,72,4,4,6,2,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 26-Oct-2005,-195.000000,1,0,,,,8,72,3,4,1,1,63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 26-Oct-2005,-195.000000,3,0,,,,8,75,1,2,0,0,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 27-Oct-2005,-195.000000,6,0,,,,8,82,1,1,0,0,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 27-Oct-2005,-195.000000,3,0,,,,8,62,0,0,0,0,62,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 27-Oct-2005,-195.000000,6,0,,,,8,76,2,1,0,20,53,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
