DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
PV2016_3021_15A0891,164825,Mk10,DS,4,0,2,107,52,05:12:01 09-Oct-2016,SR,2,52.8383,173.1980,52.8383,173.1980,66,,401677172,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,269,251,06:35:38 09-Oct-2016,NK,A,52.7954,173.2651,52.7954,173.2651,8,,401677185,-124
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,282,277,06:40:16 09-Oct-2016,NN,A,52.7934,173.2656,52.7934,173.2656,6,,401677184,-129
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,264,251,06:48:41 09-Oct-2016,SR,A,52.7846,173.2725,52.7846,173.2725,6,,401677184,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,284,284,06:53:10 09-Oct-2016,MA,B,52.7854,173.2833,52.7854,173.2833,6,,401677179,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,08:31:37 09-Oct-2016,SR,B,52.7695,173.2967,52.7695,173.2967,8,,401677196,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:36:41 09-Oct-2016,MA,B,52.7692,173.3007,52.7692,173.3007,8,,401677178,-120
PV2016_3021_15A0891,164825,Mk10,DS,11,0,2,51,48,14:44:23 09-Oct-2016,NP,2,52.8332,173.1947,52.8332,173.1947,58,,401677173,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,14:52:59 09-Oct-2016,SR,B,52.8332,173.1947,52.8332,173.1947,6,,401677171,-136
PV2016_3021_15A0891,164825,Mk10,DS,6,0,1,141,49,16:23:12 09-Oct-2016,NP,0,52.8299,173.1496,52.8299,173.1496,48,,401677176,-131
PV2016_3021_15A0891,164825,Mk10,DS,6,0,4,111,93,16:28:45 09-Oct-2016,SR,1,52.8490,173.2264,52.8490,173.2264,46,,401677174,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,168,144,17:00:23 09-Oct-2016,NK,A,52.8287,173.1963,52.8287,173.1963,8,,401677158,-135
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,17:10:11 09-Oct-2016,NN,B,52.8265,173.1926,52.8265,173.1926,6,,401677165,-135
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,430,430,02:21:43 10-Oct-2016,NP,B,52.8231,172.9675,52.8231,172.9675,8,,401677159,-127
PV2016_3021_15A0891,164825,Mk10,DS,6,0,2,56,52,04:02:14 10-Oct-2016,NP,1,52.8320,173.2152,52.8320,173.2152,58,,401677175,-128
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,69,48,04:27:42 10-Oct-2016,NK,3,52.8352,173.2076,52.8352,173.2076,66,,401677168,-124
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:38:24 10-Oct-2016,SR,B,52.8352,173.2118,52.8352,173.2118,6,,401677169,-135
PV2016_3021_15A0891,164825,Mk10,DS,6,0,3,70,51,04:41:46 10-Oct-2016,NN,3,52.8311,173.2070,52.8311,173.2070,56,,401677168,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:07:17 10-Oct-2016,NK,B,52.8348,173.2397,52.8348,173.2397,8,,401677176,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,288,288,06:20:07 10-Oct-2016,SR,B,52.8192,173.2379,52.8192,173.2379,8,,401677185,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:22:31 10-Oct-2016,NN,B,52.8195,173.2431,52.8195,173.2431,6,,401677182,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,2,301,301,06:32:28 10-Oct-2016,MA,B,52.8254,173.2422,52.8254,173.2422,8,,401677180,-127
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,132,49,08:12:12 10-Oct-2016,MA,A,52.7344,173.2623,52.7344,173.2623,8,,401677194,-119
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,687,687,09:02:46 10-Oct-2016,MB,B,52.7173,173.2772,52.7173,173.2772,8,,401677190,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,09:51:44 10-Oct-2016,MA,B,52.7162,173.2733,,,8,,401677194,-122
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,250,217,14:32:09 10-Oct-2016,NP,A,52.8103,173.2181,52.8103,173.2181,8,,401677146,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,16:01:41 10-Oct-2016,SR,B,52.8010,173.2252,52.8010,173.2252,8,,401677169,-131
PV2016_3021_15A0891,164825,Mk10,DS,4,0,3,248,93,16:10:59 10-Oct-2016,NP,0,52.8415,173.1427,52.8415,173.1427,46,,401677142,-138
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,120,96,16:57:47 10-Oct-2016,NN,A,52.8227,173.1317,52.8227,173.1317,8,,401677138,-135
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,93,93,17:41:32 10-Oct-2016,SR,A,52.8343,173.1830,52.8343,173.1830,8,,401677136,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:12:32 10-Oct-2016,NK,B,52.8397,173.1898,52.8397,173.1898,8,,401677133,-133
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,303,297,02:02:14 11-Oct-2016,NP,A,52.8362,173.2065,52.8362,173.2065,8,,401677158,-134
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,167,157,04:04:35 11-Oct-2016,NK,A,52.8375,173.1981,52.8375,173.1981,8,,401677162,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,301,301,04:28:46 11-Oct-2016,NN,B,52.8363,173.1999,52.8363,173.1999,6,,401677162,-129
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,282,271,05:41:26 11-Oct-2016,NK,A,52.8055,173.2611,52.8055,173.2611,7,,401677179,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,05:48:25 11-Oct-2016,SR,B,52.8313,173.1978,52.8313,173.1978,7,,401677188,-130
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,534,534,06:17:29 11-Oct-2016,NN,B,52.8248,173.1826,52.8248,173.1826,8,,401677177,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,246,246,06:15:26 11-Oct-2016,MA,B,52.8354,173.2411,52.8354,173.2411,6,,401677164,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:43:09 11-Oct-2016,MB,B,52.8289,173.1862,52.8289,173.1862,8,,401677179,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,3,237,233,09:03:51 11-Oct-2016,SR,A,52.7583,173.2908,52.7583,173.2908,6,,401677182,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,227,227,09:32:08 11-Oct-2016,MA,B,52.7479,173.2922,52.7479,173.2922,6,,401677180,-123
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,125,48,14:19:40 11-Oct-2016,NP,3,52.8319,173.2084,52.8319,173.2084,58,,401677183,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,93,93,15:33:54 11-Oct-2016,SR,B,52.8401,173.2240,52.8401,173.2240,8,,401677139,-133
PV2016_3021_15A0891,164825,Mk10,DS,7,0,1,108,93,16:00:15 11-Oct-2016,NP,1,52.8358,173.2103,52.8358,173.2103,56,,401677132,-133
PV2016_3021_15A0891,164825,Mk10,DS,5,0,2,93,93,17:06:07 11-Oct-2016,SR,3,52.8371,173.2063,52.8371,173.2063,58,,401677130,-138
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,155,93,17:47:58 11-Oct-2016,NK,3,52.8378,173.2022,52.8378,173.2022,68,,401677131,-129
PV2016_3021_15A0891,164825,Mk10,DS,4,0,2,93,93,18:26:43 11-Oct-2016,NN,3,52.8357,173.2060,52.8357,173.2060,58,,401677132,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,93,93,18:50:45 11-Oct-2016,SR,B,52.8370,173.2039,52.8370,173.2039,6,,401677131,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,01:02:35 12-Oct-2016,MA,B,52.8342,173.1641,52.8342,173.1641,8,,401677146,-125
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,322,322,01:58:51 12-Oct-2016,NP,B,52.8381,173.1650,52.8381,173.1650,8,,401677152,-126
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,166,69,04:21:21 12-Oct-2016,NN,A,52.8325,173.2035,52.8325,173.2035,8,,401677158,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,399,399,05:16:59 12-Oct-2016,NK,B,52.8372,173.2053,52.8372,173.2053,8,,401677165,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,05:16:59 12-Oct-2016,SR,B,52.8353,173.2045,52.8353,173.2045,,,401677162,-132
PV2016_3021_15A0891,164825,Mk10,DS,6,0,4,155,48,05:55:16 12-Oct-2016,NN,1,52.8337,173.1925,52.8337,173.1925,57,,401677170,-137
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:52:15 12-Oct-2016,NK,B,52.8429,173.2019,52.8429,173.2019,8,,401677180,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,288,288,06:54:40 12-Oct-2016,SR,B,52.8264,173.1723,52.8264,173.1723,6,,401677189,-121
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:23:25 12-Oct-2016,MB,B,52.8240,173.1767,52.8240,173.1767,8,,401677173,-127
PV2016_3021_15A0891,164825,Mk10,DS,3,0,3,280,253,08:33:13 12-Oct-2016,SR,A,52.7377,173.2410,52.7377,173.2410,6,,401677191,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,09:09:21 12-Oct-2016,MA,B,52.7289,173.2496,52.7289,173.2496,8,,401677186,-122
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,231,230,14:08:40 12-Oct-2016,NP,A,52.7244,173.2532,52.7244,173.2532,8,,401677186,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,230,230,15:02:33 12-Oct-2016,SR,B,52.7436,173.2692,52.7436,173.2692,7,,401677203,-132
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,311,210,15:48:20 12-Oct-2016,NP,A,52.7914,173.2508,52.7914,173.2508,8,,401677188,-129
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,184,77,16:35:26 12-Oct-2016,SR,3,52.8210,173.2112,52.8210,173.2112,58,,401677187,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,93,93,17:24:49 12-Oct-2016,NK,B,52.8501,173.2161,52.8501,173.2161,8,,401677161,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,93,93,17:31:48 12-Oct-2016,NP,B,52.8404,173.2055,52.8404,173.2055,6,,401677148,-133
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,93,93,18:13:39 12-Oct-2016,NN,3,52.8372,173.1996,52.8372,173.1996,58,,401677140,-133
PV2016_3021_15A0891,164825,Mk10,DS,6,0,3,93,93,18:18:18 12-Oct-2016,SR,3,52.8364,173.2059,52.8364,173.2059,56,,401677137,-124
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,108,93,19:04:01 12-Oct-2016,NK,2,52.8387,173.1943,52.8387,173.1943,58,,401677133,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,01:49:31 13-Oct-2016,NP,B,52.9175,173.1347,52.9175,173.1347,8,,401677130,-131
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,111,93,04:06:14 13-Oct-2016,NN,2,52.8377,173.2031,52.8377,173.2031,58,,401677115,-133
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:41:53 13-Oct-2016,SR,B,52.8385,173.2017,52.8385,173.2017,8,,401677127,-135
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,139,93,04:52:44 13-Oct-2016,NK,A,52.8351,173.2024,52.8351,173.2024,6,,401677125,-124
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,111,93,05:45:26 13-Oct-2016,NN,2,52.8348,173.1947,52.8348,173.1947,58,,401677134,-126
PV2016_3021_15A0891,164825,Mk10,DS,5,0,1,116,93,06:25:26 13-Oct-2016,SR,3,52.8370,173.1989,52.8370,173.1989,58,,401677138,-125
PV2016_3021_15A0891,164825,Mk10,DS,5,0,0,93,93,06:30:23 13-Oct-2016,NK,3,52.8367,173.1998,52.8367,173.1998,58,,401677138,-124
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,279,93,08:01:36 13-Oct-2016,MB,A,52.8375,173.2041,52.8375,173.2041,8,,401677138,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,186,186,08:04:41 13-Oct-2016,SR,B,52.8342,173.2005,52.8342,173.2005,6,,401677137,-131
PV2016_3021_15A0891,164825,Mk10,DS,5,0,0,139,93,08:46:32 13-Oct-2016,MA,2,52.8368,173.2000,52.8368,173.2000,58,,401677136,-133
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,93,93,09:49:19 13-Oct-2016,MB,B,52.8357,173.1990,52.8357,173.1990,8,,401677137,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,99,82,14:00:03 13-Oct-2016,NP,A,52.8308,173.2066,52.8308,173.2066,8,,401677172,-132
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,191,128,15:37:50 13-Oct-2016,NP,3,52.8430,173.2028,52.8430,173.2028,68,,401677177,-127
PV2016_3021_15A0891,164825,Mk10,DS,9,0,1,70,49,16:04:12 13-Oct-2016,SR,3,52.8381,173.1977,52.8381,173.1977,56,,401677177,-133
PV2016_3021_15A0891,164825,Mk10,DS,11,0,0,74,47,01:28:05 14-Oct-2016,NP,3,52.8366,173.1994,52.8366,173.1994,58,,401677168,-136
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:01:52 14-Oct-2016,NN,B,52.8399,173.2009,52.8399,173.2009,8,,401677165,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,216,170,04:29:33 14-Oct-2016,NK,A,52.8352,173.1999,52.8352,173.1999,6,,401677164,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,04:56:14 14-Oct-2016,NP,B,52.8385,173.2073,52.8385,173.2073,6,,401677170,-137
PV2016_3021_15A0891,164825,Mk10,DS,5,0,0,161,48,05:32:09 14-Oct-2016,NN,1,52.8410,173.2238,52.8410,173.2238,58,,401677175,-129
PV2016_3021_15A0891,164825,Mk10,DS,6,0,2,104,47,05:52:35 14-Oct-2016,SR,3,52.8325,173.1949,52.8325,173.1949,56,,401677171,-126
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,302,302,06:09:47 14-Oct-2016,NK,B,52.8279,173.1990,52.8279,173.1990,6,,401677178,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,295,295,06:54:42 14-Oct-2016,MA,B,52.8032,173.1979,52.8032,173.1979,8,,401677181,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,08:25:23 14-Oct-2016,MA,B,52.7932,173.2105,52.7932,173.2105,8,,401677188,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,280,280,09:09:37 14-Oct-2016,SR,B,52.7070,173.2362,52.7070,173.2362,8,,401677183,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,09:22:10 14-Oct-2016,MB,B,52.6986,173.2403,52.6986,173.2403,6,,401677185,-131
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,215,215,15:25:00 14-Oct-2016,NP,A,52.7860,173.2165,52.7860,173.2165,8,,401677199,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,15:40:59 14-Oct-2016,SR,B,52.7798,173.2220,52.7798,173.2220,6,,401677194,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,16:34:30 14-Oct-2016,NK,B,52.7685,173.2229,52.7685,173.2229,8,,401677170,-137
PV2016_3021_15A0891,164825,Mk10,DS,8,0,3,80,47,17:07:14 14-Oct-2016,NP,2,52.8419,173.2047,52.8419,173.2047,57,,401677185,-129
PV2016_3021_15A0891,164825,Mk10,DS,11,0,5,65,47,17:11:44 14-Oct-2016,SR,3,52.8391,173.2094,52.8391,173.2094,56,,401677184,-131
PV2016_3021_15A0891,164825,Mk10,DS,8,0,0,78,48,17:50:35 14-Oct-2016,NN,3,52.8385,173.2005,52.8385,173.2005,58,,401677185,-130
PV2016_3021_15A0891,164825,Mk10,DS,7,0,0,80,48,18:15:02 14-Oct-2016,NK,3,52.8339,173.2079,52.8339,173.2079,56,,401677182,-123
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,323,76,01:17:15 15-Oct-2016,NP,A,52.8407,173.1960,52.8407,173.1960,8,,401677155,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,57,57,02:58:35 15-Oct-2016,NP,B,52.8200,173.2088,52.8200,173.2088,8,,401677169,-130
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,305,305,04:05:17 15-Oct-2016,NK,B,52.8153,173.2042,52.8153,173.2042,8,,401677166,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:45:50 15-Oct-2016,NP,B,52.8151,173.2021,52.8151,173.2021,8,,401677163,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,361,361,05:23:20 15-Oct-2016,NN,B,52.8039,173.2066,52.8039,173.2066,,,401677179,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,05:23:20 15-Oct-2016,SR,B,52.8062,173.1976,52.8062,173.1976,6,,401677180,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,05:41:35 15-Oct-2016,NK,B,52.8017,173.2055,52.8017,173.2055,6,,401677175,-124
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:31:17 15-Oct-2016,MA,B,52.7932,173.1960,52.7932,173.1960,8,,401677178,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,06:55:13 15-Oct-2016,SR,B,52.7902,173.1998,52.7902,173.1998,6,,401677192,-139
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:10:34 15-Oct-2016,MA,B,52.7380,173.1968,52.7380,173.1968,8,,401677163,-118
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:36:55 15-Oct-2016,SR,B,52.7238,173.1877,52.7238,173.1877,6,,401677177,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,09:02:04 15-Oct-2016,MB,B,52.7204,173.1981,52.7204,173.1981,6,,401677183,-129
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,243,243,09:49:30 15-Oct-2016,MA,A,52.7382,173.2550,52.7382,173.2550,8,,401677187,-119
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,15:08:27 15-Oct-2016,SR,B,52.7280,173.2946,52.7280,173.2946,8,,401677219,-133
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,209,198,15:15:12 15-Oct-2016,NP,3,52.8383,173.2029,52.8383,173.2029,66,,401677169,-127
PV2016_3021_15A0891,164825,Mk10,DS,8,0,0,87,50,16:40:07 15-Oct-2016,SR,3,52.8390,173.2004,52.8390,173.2004,58,,401677174,-135
PV2016_3021_15A0891,164825,Mk10,DS,9,0,3,83,47,16:55:47 15-Oct-2016,NP,3,52.8366,173.2070,52.8366,173.2070,56,,401677178,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,177,142,17:39:51 15-Oct-2016,NN,A,52.8359,173.1926,52.8359,173.1926,8,,401677174,-128
PV2016_3021_15A0891,164825,Mk10,DS,7,0,0,61,47,17:50:51 15-Oct-2016,NK,2,52.8370,173.1940,52.8370,173.1940,56,,401677175,-124
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,120,56,18:24:27 15-Oct-2016,SR,3,52.8366,173.1954,52.8366,173.1954,58,,401677175,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:36:59 15-Oct-2016,NP,B,52.8362,173.1956,52.8362,173.1956,6,,401677172,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,558,558,01:07:40 16-Oct-2016,NP,B,52.8241,173.2215,52.8241,173.2215,8,,401677160,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,316,311,02:54:41 16-Oct-2016,NP,A,52.8375,173.2121,52.8375,173.2121,8,,401677155,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:33:42 16-Oct-2016,NP,B,52.8389,173.2124,,,8,,401677158,-132
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,95,48,04:51:06 16-Oct-2016,SR,A,52.8420,173.1897,52.8420,173.1897,6,,401677162,-133
PV2016_3021_15A0891,164825,Mk10,DS,8,0,1,95,48,05:10:23 16-Oct-2016,NN,2,52.8336,173.1939,52.8336,173.1939,56,,401677166,-129
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,103,48,05:17:52 16-Oct-2016,NK,2,52.8335,173.1849,52.8335,173.1849,56,,401677166,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,299,299,06:31:19 16-Oct-2016,SR,B,52.8286,173.2022,52.8286,173.2022,7,,401677186,-124
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,285,285,06:54:55 16-Oct-2016,NN,B,52.8287,173.2231,52.8287,173.2231,6,,401677163,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,285,285,06:59:41 16-Oct-2016,NK,B,52.8358,173.1992,52.8358,173.1992,6,,401677167,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:05:55 16-Oct-2016,SR,B,52.8254,173.1929,52.8254,173.1929,7,,401677191,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,300,300,08:46:44 16-Oct-2016,MB,B,52.8104,173.2307,52.8071,173.2049,8,,401677166,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,242,242,09:27:00 16-Oct-2016,MA,B,52.7377,173.2666,52.7377,173.2666,6,,401677191,-127
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,116,48,15:07:25 16-Oct-2016,NP,2,52.7423,173.2574,52.7423,173.2574,58,,401677187,-125
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,168,47,16:10:30 16-Oct-2016,SR,A,52.7467,173.2553,52.7467,173.2553,8,,401677191,-133
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,337,337,16:47:12 16-Oct-2016,NP,B,52.7390,173.2696,52.7390,173.2696,8,,401677182,-125
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,233,222,17:23:19 16-Oct-2016,NK,A,52.7835,173.2503,52.7835,173.2503,8,,401677191,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,17:32:49 16-Oct-2016,NN,B,52.7835,173.2503,52.7835,173.2503,6,,401677190,-135
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,250,240,17:54:49 16-Oct-2016,SR,A,52.8061,173.2629,52.8061,173.2629,6,,401677190,-121
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:28:21 16-Oct-2016,NP,B,52.8119,173.2558,52.8119,173.2558,8,,401677192,-131
PV2016_3021_15A0891,164825,Mk10,DS,9,0,3,75,48,19:02:16 16-Oct-2016,NK,2,52.8391,173.1919,52.8391,173.1919,58,,401677189,-126
PV2016_3021_15A0891,164825,Mk10,DS,8,0,0,84,48,19:06:22 16-Oct-2016,NN,2,52.8420,173.2100,52.8420,173.2100,56,,401677193,-128
PV2016_3021_15A0891,164825,Mk10,DS,5,0,4,114,48,19:34:03 16-Oct-2016,SR,2,52.8371,173.1969,52.8371,173.1969,56,,401677189,-130
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,124,93,01:03:33 17-Oct-2016,NP,1,52.7979,173.2854,52.7979,173.2854,48,,401677134,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,387,387,02:42:28 17-Oct-2016,NP,B,52.8573,173.2413,,,7,,401677155,-126
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,112,53,04:20:42 17-Oct-2016,NP,A,52.8494,173.1927,52.8494,173.1927,8,,401677164,-130
PV2016_3021_15A0891,164825,Mk10,DS,5,0,1,135,51,04:53:46 17-Oct-2016,NK,3,52.8335,173.1964,52.8335,173.1964,57,,401677168,-124
PV2016_3021_15A0891,164825,Mk10,DS,7,0,3,107,49,04:59:34 17-Oct-2016,NN,3,52.8342,173.1951,52.8342,173.1951,56,,401677169,-129
PV2016_3021_15A0891,164825,Mk10,DS,7,0,0,100,70,06:04:27 17-Oct-2016,SR,3,52.8362,173.2039,52.8362,173.2039,58,,401677174,-126
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,203,203,06:31:28 17-Oct-2016,NK,B,52.8377,173.1880,52.8377,173.1880,8,,401677168,-124
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,114,47,06:44:42 17-Oct-2016,NN,3,52.8359,173.2010,52.8359,173.2010,58,,401677171,-121
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,214,214,08:24:57 17-Oct-2016,MB,B,52.8387,173.1981,52.8387,173.1981,8,,401677166,-131
PV2016_3021_15A0891,164825,Mk10,DS,7,0,1,121,48,09:03:27 17-Oct-2016,MA,0,52.8293,173.1759,52.8293,173.1759,58,,401677175,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,2,273,273,09:19:43 17-Oct-2016,SR,B,52.8271,173.2128,52.8271,173.2128,6,,401677179,-131
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,265,264,14:56:21 17-Oct-2016,NP,A,52.7663,173.2439,52.7663,173.2439,8,,401677180,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,213,203,15:43:57 17-Oct-2016,SR,A,52.8011,173.2175,52.8011,173.2175,8,,401677183,-132
PV2016_3021_15A0891,164825,Mk10,DS,5,0,2,116,54,16:32:28 17-Oct-2016,NP,3,52.8351,173.2026,52.8351,173.2026,58,,401677182,-125
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,132,47,16:59:33 17-Oct-2016,NK,A,52.8439,173.2029,52.8439,173.2029,6,,401677181,-129
PV2016_3021_15A0891,164825,Mk10,DS,6,0,3,75,48,17:18:18 17-Oct-2016,NN,2,52.8360,173.1848,52.8360,173.1848,56,,401677186,-133
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,112,48,17:22:07 17-Oct-2016,SR,2,52.8418,173.2106,52.8418,173.2106,56,,401677181,-124
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:16:05 17-Oct-2016,NP,B,52.8608,173.1988,52.8608,173.1988,8,,401677188,-129
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,120,48,18:37:34 17-Oct-2016,NK,3,52.8346,173.1976,52.8346,173.1976,56,,401677178,-128
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,140,48,19:02:03 17-Oct-2016,SR,A,52.8373,173.1872,52.8373,173.1872,6,,401677177,-127
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,140,48,19:00:37 17-Oct-2016,NN,A,52.8386,173.1867,52.8386,173.1867,6,,401677179,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,02:24:12 18-Oct-2016,NP,B,52.8328,173.1900,52.8328,173.1900,8,,401677153,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,02:48:32 18-Oct-2016,NK,B,52.8501,173.1819,52.8501,173.1819,6,,401677150,-133
